stop_id,stop_name,stop_desc,stop_lat,stop_lon,level_id,location_type,parent_station,wheelchair_boarding,stop_code,platform_code,platform_name,zone_id,stop_url,stop_address
425,Talbot Ave @ Norfolk St,,42.290184,-71.072141,,0,,1,425,,,,https://www.mbta.com/stops/425,
4250,32 S Main St,,42.161223,-71.041914,,0,,1,4250,,,,https://www.mbta.com/stops/4250,
4252,Union St @ South St,,42.161913,-71.040380,,0,,0,4252,,,,https://www.mbta.com/stops/4252,
4253,Union St opp Prospect Ave,,42.157781,-71.033456,,0,,0,4253,,,,https://www.mbta.com/stops/4253,
4254,Union St @ Fencourt Ave,,42.156078,-71.029729,,0,,0,4254,,,,https://www.mbta.com/stops/4254,
4255,Holbrook/Randolph Comm Rail Sta,,42.156528,-71.027800,,0,,0,4255,,,,https://www.mbta.com/stops/4255,
4256,316 Union St opp Fencourt Ave,,42.155972,-71.029390,,0,,0,4256,,,,https://www.mbta.com/stops/4256,
4257,Union St @ Prospect Ave,,42.157777,-71.033183,,0,,0,4257,,,,https://www.mbta.com/stops/4257,
4258,Union St @ Howard St,,42.161855,-71.040036,,0,,0,4258,,,,https://www.mbta.com/stops/4258,
426,Talbot Ave @ Lithgow St,,42.289943,-71.069975,,0,,1,426,,,,https://www.mbta.com/stops/426,
42618,Washington St @ Rhoades Ave,,42.160436,-71.217087,,0,,1,42618,,,,https://www.mbta.com/stops/42618,
4275,North St @ Union St,,42.162735,-71.041184,,0,,0,4275,,,,https://www.mbta.com/stops/4275,
4277,N Main St opp Memorial Pkwy,,42.163371,-71.041840,,0,,1,4277,,,,https://www.mbta.com/stops/4277,
4278,N Main St opp Warren St,,42.165600,-71.043162,,0,,1,4278,,,,https://www.mbta.com/stops/4278,
4279,N Main St @ Credit Union Way,,42.167022,-71.044045,,0,,1,4279,,,,https://www.mbta.com/stops/4279,
428,Talbot Ave @ Welles Ave,,42.288962,-71.066969,,0,,1,428,,,,https://www.mbta.com/stops/428,
4280,N Main St @ Pleasant St,,42.168473,-71.044952,,0,,0,4280,,,,https://www.mbta.com/stops/4280,
4281,N Main St @ Park St,,42.169405,-71.045562,,0,,0,4281,,,,https://www.mbta.com/stops/4281,
42818,Hyde Park Ave @ Milton St,,42.239288,-71.132137,,0,,0,42818,,,,https://www.mbta.com/stops/42818,
42819,Hyde Park Ave @ Wolcott Square,,42.237363,-71.132128,,0,,1,42819,,,,https://www.mbta.com/stops/42819,
4282,N Main St @ Roel St,,42.170577,-71.046259,,0,,0,4282,,,,https://www.mbta.com/stops/4282,
42820,Neponset Valley Pkwy @ Westighouse Ind Park,,42.243524,-71.131891,,0,,0,42820,,,,https://www.mbta.com/stops/42820,
4283,N Main St @ Mt Pleasant Sq,,42.171529,-71.046787,,0,,0,4283,,,,https://www.mbta.com/stops/4283,
4284,N Main St @ School Ln,,42.173635,-71.047775,,0,,0,4284,,,,https://www.mbta.com/stops/4284,
4285,N Main St @ Liberty St,,42.174703,-71.048328,,0,,0,4285,,,,https://www.mbta.com/stops/4285,
4286,571 N Main St,,42.176430,-71.049275,,0,,0,4286,,,,https://www.mbta.com/stops/4286,
42876,Mystic Ave @ Plaza Entrance - Home Depot,,42.388869,-71.080039,,0,,0,42876,,,,https://www.mbta.com/stops/42876,
4288,641 N Main St,,42.178108,-71.050222,,0,,0,4288,,,,https://www.mbta.com/stops/4288,
42883,Mystic Ave opp Bonner Ave,,42.405329,-71.101094,,0,,1,42883,,,,https://www.mbta.com/stops/42883,
42885,Mystic Ave @ Hancock St,,42.410143,-71.105622,,0,,0,42885,,,,https://www.mbta.com/stops/42885,
4289,721 N Main St,,42.180872,-71.051837,,0,,0,4289,,,,https://www.mbta.com/stops/4289,
4290,N Main St @ Francis Dr,,42.183624,-71.053703,,0,,0,4290,,,,https://www.mbta.com/stops/4290,
4291,N Main St @ Oak St,,42.184948,-71.054721,,0,,0,4291,,,,https://www.mbta.com/stops/4291,
4292,901 N Main St,,42.187707,-71.056582,,0,,0,4292,,,,https://www.mbta.com/stops/4292,
4293,969 N Main St,,42.189438,-71.057732,,0,,0,4293,,,,https://www.mbta.com/stops/4293,
4294,N Main St opp Intervale Terr,,42.190404,-71.058382,,0,,1,4294,,,,https://www.mbta.com/stops/4294,
42951,Opp 1048 N Main St,,42.191457,-71.059112,,0,,1,42951,,,,https://www.mbta.com/stops/42951,
4297,N Main St @ Charles St,,42.192747,-71.059709,,0,,0,4297,,,,https://www.mbta.com/stops/4297,
4298,N Main St @ Bennington St,,42.193747,-71.060112,,0,,1,4298,,,,https://www.mbta.com/stops/4298,
4299,N Main St opp Stacy St,,42.195294,-71.060644,,0,,0,4299,,,,https://www.mbta.com/stops/4299,
43,E Broadway @ I St,,42.335594,-71.039686,,0,,1,43,,,,https://www.mbta.com/stops/43,
430,Talbot Ave @ Dorchester Ave,,42.286038,-71.064496,,0,,1,430,,,,https://www.mbta.com/stops/430,
4300,N Main St @ Oliver St,,42.197079,-71.060960,,0,,1,4300,,,,https://www.mbta.com/stops/4300,
4301,N Main St @ Ballard St,,42.198859,-71.061504,,0,,0,4301,,,,https://www.mbta.com/stops/4301,
43011,N Main St @ Russ St,,42.201087,-71.062510,,0,,0,43011,,,,https://www.mbta.com/stops/43011,
4303,Randolph Ave @ Chickataubut Rd,,42.224121,-71.070512,,0,,0,4303,,,,https://www.mbta.com/stops/4303,
4304,1248 Randolph Ave,,42.226342,-71.070737,,0,,0,4304,,,,https://www.mbta.com/stops/4304,
4305,Randolph Ave @ Eager Rd,,42.228392,-71.070886,,0,,0,4305,,,,https://www.mbta.com/stops/4305,
4306,Randolph Ave opp Hillside St,,42.230709,-71.071033,,0,,0,4306,,,,https://www.mbta.com/stops/4306,
4307,Randolph Ave @ Hilltop St,,42.231815,-71.070723,,0,,0,4307,,,,https://www.mbta.com/stops/4307,
4308,Randolph Ave @ Nahanton Ave,,42.234377,-71.069839,,0,,0,4308,,,,https://www.mbta.com/stops/4308,
4309,Randolph Ave @ Ridgewood Rd,,42.235690,-71.069588,,0,,0,4309,,,,https://www.mbta.com/stops/4309,
431,355 Norfolk St opp Withington St,,42.289347,-71.073001,,0,,1,431,,,,https://www.mbta.com/stops/431,
4310,Randolph Ave opp Hallen Ave,,42.238452,-71.069448,,0,,0,4310,,,,https://www.mbta.com/stops/4310,
4311,Randolph Ave opp Highland St,,42.240573,-71.069359,,0,,0,4311,,,,https://www.mbta.com/stops/4311,
4312,Randolph Ave @ Access Rd,,42.242713,-71.069297,,0,,0,4312,,,,https://www.mbta.com/stops/4312,
4314,Whitwell St @ Dixwell Ave,,42.247967,-71.005674,,0,,0,4314,,,,https://www.mbta.com/stops/4314,
4315,Whitwell St @ Glendale Rd,,42.248581,-71.008070,,0,,0,4315,,,,https://www.mbta.com/stops/4315,
4316,Whitwell St @ Maywood Ave,,42.248975,-71.009571,,0,,0,4316,,,,https://www.mbta.com/stops/4316,
4317,198 Whitwell St,,42.249474,-71.011428,,0,,0,4317,,,,https://www.mbta.com/stops/4317,
4318,Whitwell St @ Roselin Ave,,42.249747,-71.012464,,0,,0,4318,,,,https://www.mbta.com/stops/4318,
4319,Whitwell St opp Farrell St,,42.250523,-71.014901,,0,,0,4319,,,,https://www.mbta.com/stops/4319,
432,Norfolk St @ Darlington St,,42.288698,-71.075474,,0,,0,432,,,,https://www.mbta.com/stops/432,
4320,52 Whitwell St,,42.251054,-71.016004,,0,,0,4320,,,,https://www.mbta.com/stops/4320,
4326,529 Adams St,,42.254212,-71.026871,,0,,0,4326,,,,https://www.mbta.com/stops/4326,
4327,Adams St @ Reservoir Rd,,42.254621,-71.028250,,0,,0,4327,,,,https://www.mbta.com/stops/4327,
4328,Adams St opp White St,,42.255038,-71.029611,,0,,0,4328,,,,https://www.mbta.com/stops/4328,
4329,Adams St @ Greenview St,,42.255697,-71.031604,,0,,0,4329,,,,https://www.mbta.com/stops/4329,
4331,Edge Hill Rd opp Grafton Ave,,42.257409,-71.042663,,0,,0,4331,,,,https://www.mbta.com/stops/4331,
4332,Edge Hill Rd @ Reservation Rd,,42.256339,-71.045936,,0,,0,4332,,,,https://www.mbta.com/stops/4332,
4333,Edge Hill Rd @ Otis St,,42.255582,-71.048092,,0,,0,4333,,,,https://www.mbta.com/stops/4333,
4334,Edge Hill Rd @ Westvale Rd,,42.254652,-71.049954,,0,,0,4334,,,,https://www.mbta.com/stops/4334,
4336,80 Edge Hill Rd,,42.253064,-71.052481,,0,,1,4336,,,,https://www.mbta.com/stops/4336,
4337,Edge Hill Rd @ Pleasant St,,42.251626,-71.054956,,0,,0,4337,,,,https://www.mbta.com/stops/4337,
4338,Pleasant St @ Hazel St,,42.251004,-71.057536,,0,,1,4338,,,,https://www.mbta.com/stops/4338,
434,Norfolk St @ New England Ave,,42.288075,-71.077758,,0,,0,434,,,,https://www.mbta.com/stops/434,
4340,Pleasant St @ Badger Cir,,42.250854,-71.059876,,0,,0,4340,,,,https://www.mbta.com/stops/4340,
4341,Pleasant St @ Gun Hill St,,42.249931,-71.063808,,0,,1,4341,,,,https://www.mbta.com/stops/4341,
4342,Pleasant St @ Lodge St,,42.248943,-71.065668,,0,,0,4342,,,,https://www.mbta.com/stops/4342,
4343,Pleasant St @ Reedsdale Rd,,42.247509,-71.067510,,0,,0,4343,,,,https://www.mbta.com/stops/4343,
4344,Reedsdale Rd @ Randolph Ave,,42.248574,-71.069046,,0,,0,4344,,,,https://www.mbta.com/stops/4344,
4346,Brook Rd @ Standish Rd,,42.260079,-71.085422,,0,,0,4346,,,,https://www.mbta.com/stops/4346,
4347,Brook Rd @ Windsor Rd,,42.260741,-71.086209,,0,,0,4347,,,,https://www.mbta.com/stops/4347,
4348,250 Brook Rd,,42.261461,-71.087765,,0,,0,4348,,,,https://www.mbta.com/stops/4348,
4349,Brook Rd @ Brandon Rd,,42.262474,-71.089566,,0,,0,4349,,,,https://www.mbta.com/stops/4349,
435,Norfolk St @ Milton Ave,,42.287206,-71.078788,,0,,1,435,,,,https://www.mbta.com/stops/435,
4350,Brook Rd @ Briarfield Rd,,42.262863,-71.090993,,0,,0,4350,,,,https://www.mbta.com/stops/4350,
4351,Brook Rd @ Blue Hills Pkwy,,42.262612,-71.092934,,0,,0,4351,,,,https://www.mbta.com/stops/4351,
4352,Blue Hills Pkwy @ Curtis Rd,,42.265962,-71.093672,,0,,1,4352,,,,https://www.mbta.com/stops/4352,
4355,Blue Hills Pkwy @ Blue Hill Ave,,42.264778,-71.094304,,0,,1,4355,,,,https://www.mbta.com/stops/4355,
43551,Blue Hills Pkwy @ Austin St,,42.262972,-71.093815,,0,,0,43551,,,,https://www.mbta.com/stops/43551,
4358,Brook Rd @ Saint Marys Rd,,42.262393,-71.089853,,0,,0,4358,,,,https://www.mbta.com/stops/4358,
4359,Opp 250 Brook Rd,,42.261351,-71.087952,,0,,0,4359,,,,https://www.mbta.com/stops/4359,
436,Norfolk St @ Charles Rd,,42.286419,-71.079551,,0,,1,436,,,,https://www.mbta.com/stops/436,
4360,Brook Rd opp Windsor Rd,,42.260622,-71.086371,,0,,1,4360,,,,https://www.mbta.com/stops/4360,
43618,Washington St @ Chestnut St,,42.161765,-71.215960,,0,,0,43618,,,,https://www.mbta.com/stops/43618,
4362,Brook Rd @ Lincoln St,,42.259238,-71.084547,,0,,1,4362,,,,https://www.mbta.com/stops/4362,
4364,Reedsdale Rd @ Randolph Ave,,42.248469,-71.069021,,0,,0,4364,,,,https://www.mbta.com/stops/4364,
4365,Pleasant St @ Reedsdale Rd,,42.247533,-71.067362,,0,,0,4365,,,,https://www.mbta.com/stops/4365,
4366,Pleasant St @ Bailey Ave,,42.248770,-71.065739,,0,,0,4366,,,,https://www.mbta.com/stops/4366,
4367,Pleasant St @ Mathaurs St,,42.249623,-71.064182,,0,,0,4367,,,,https://www.mbta.com/stops/4367,
4368,Pleasant St @ Nancy Rd,,42.250775,-71.060399,,0,,0,4368,,,,https://www.mbta.com/stops/4368,
437,Washington St @ Welles Ave,,42.288092,-71.071080,,0,,1,437,,,,https://www.mbta.com/stops/437,
4370,Pleasant St @ Horton Pl,,42.250883,-71.057858,,0,,1,4370,,,,https://www.mbta.com/stops/4370,
4371,Pleasant St @ Lawrence Rd,,42.251468,-71.055127,,0,,0,4371,,,,https://www.mbta.com/stops/4371,
4372,Opp 80 Edge Hill Rd,,42.253002,-71.052346,,0,,0,4372,,,,https://www.mbta.com/stops/4372,
4373,Edge Hill Rd opp Westvale Rd,,42.254584,-71.049864,,0,,0,4373,,,,https://www.mbta.com/stops/4373,
4374,Washington St @ Lithgow St,,42.289506,-71.071311,,0,,1,4374,,,,https://www.mbta.com/stops/4374,
4375,Edge Hill Rd @ Cedar Rd,,42.255410,-71.048344,,0,,0,4375,,,,https://www.mbta.com/stops/4375,
4376,Edge Hill Rd @ Huntington Rd,,42.256122,-71.046067,,0,,0,4376,,,,https://www.mbta.com/stops/4376,
4378,Edge Hill Rd @ Grafton Ave,,42.257223,-71.042799,,0,,0,4378,,,,https://www.mbta.com/stops/4378,
43781,Boulevard St @ Bryant Ave,,42.257644,-71.041727,,0,,0,43781,,,,https://www.mbta.com/stops/43781,
4379,Adams St @ Robertson St,,42.255876,-71.032456,,0,,0,4379,,,,https://www.mbta.com/stops/4379,
438,227 Norfolk St opp Stanton St,,42.285568,-71.080381,,0,,0,438,,,,https://www.mbta.com/stops/438,
4380,Adams St @ Campbell St,,42.255514,-71.031340,,0,,1,4380,,,,https://www.mbta.com/stops/4380,
4381,Adams St @ White St,,42.255031,-71.029888,,0,,0,4381,,,,https://www.mbta.com/stops/4381,
4382,Adams St @ Alrick Rd,,42.254539,-71.028377,,0,,0,4382,,,,https://www.mbta.com/stops/4382,
4383,Adams St @ Adams Plaza,,42.253977,-71.026557,,0,,0,4383,,,,https://www.mbta.com/stops/4383,
439,247 Norfolk St opp Capen St,,42.284214,-71.081358,,0,,0,439,,,,https://www.mbta.com/stops/439,
4390,Opp 52 Whitwell St,,42.251543,-71.016965,,0,,0,4390,,,,https://www.mbta.com/stops/4390,
4391,Whitwell St @ Farrell St,,42.250405,-71.014922,,0,,0,4391,,,,https://www.mbta.com/stops/4391,
4392,Whitwell St @ Cranch St,,42.249683,-71.012628,,0,,0,4392,,,,https://www.mbta.com/stops/4392,
4393,197 Whitwell St,,42.249237,-71.010930,,0,,0,4393,,,,https://www.mbta.com/stops/4393,
4394,Whitwell St opp Maywood Ave,,42.248865,-71.009538,,0,,0,4394,,,,https://www.mbta.com/stops/4394,
4395,Whitwell St @ Deldorf St,,42.248474,-71.008038,,0,,0,4395,,,,https://www.mbta.com/stops/4395,
4396,Whitwell St @ Granite St,,42.247835,-71.005500,,0,,0,4396,,,,https://www.mbta.com/stops/4396,
4398,Brook Rd @ Governors Rd,,42.258967,-71.045880,,0,,0,4398,,,,https://www.mbta.com/stops/4398,
4399,Brook Rd @ Otis St,,42.258244,-71.049869,,0,,0,4399,,,,https://www.mbta.com/stops/4399,
44,E Broadway @ H St,,42.335548,-71.041754,,0,,1,44,,,,https://www.mbta.com/stops/44,
440,Norfolk St opp Nelson St,,42.283529,-71.083184,,0,,0,440,,,,https://www.mbta.com/stops/440,
4400,Brook Rd @ Pleasant St,,42.258179,-71.051213,,0,,0,4400,,,,https://www.mbta.com/stops/4400,
4401,Brook Rd @ Centre St,,42.258519,-71.059973,,0,,1,4401,,,,https://www.mbta.com/stops/4401,
4402,Brook Rd @ Randolph Ave,,42.260038,-71.068722,,0,,0,4402,,,,https://www.mbta.com/stops/4402,
4403,Brook Rd @ Canton Ave,,42.259897,-71.074437,,0,,1,4403,,,,https://www.mbta.com/stops/4403,
4404,Brook Rd @ Central Ave,,42.258447,-71.081447,,0,,0,4404,,,,https://www.mbta.com/stops/4404,
4405,Brook Rd @ Reedsdale Rd,,42.258210,-71.080492,,0,,0,4405,,,,https://www.mbta.com/stops/4405,
4406,Brook Rd @ Canton Ave,,42.259806,-71.074349,,0,,1,4406,,,,https://www.mbta.com/stops/4406,
4408,Brook Rd @ Centre St,,42.258394,-71.060079,,0,,2,4408,,,,https://www.mbta.com/stops/4408,
4409,Brook Rd @ Pleasant St,,42.258091,-71.051206,,0,,0,4409,,,,https://www.mbta.com/stops/4409,
441,Norfolk St @ Willowwood St,,42.282708,-71.085274,,0,,0,441,,,,https://www.mbta.com/stops/441,
4410,Brook Rd @ Otis St,,42.258157,-71.049861,,0,,0,4410,,,,https://www.mbta.com/stops/4410,
4411,Brook Rd @ Governors Rd,,42.258806,-71.046048,,0,,0,4411,,,,https://www.mbta.com/stops/4411,
4413,W Howard St @ Bower Rd,,42.236495,-70.981162,,0,,0,4413,,,,https://www.mbta.com/stops/4413,
4414,Opp 129 Howard St,,42.233956,-70.980341,,0,,0,4414,,,,https://www.mbta.com/stops/4414,
4416,Shaw St opp Dewey Rd,,42.231084,-70.978696,,0,,0,4416,,,,https://www.mbta.com/stops/4416,
4418,Hayward St @ Heritage Ln,,42.229518,-70.976560,,0,,0,4418,,,,https://www.mbta.com/stops/4418,
4419,Hayward St opp Marietta Ave,,42.230470,-70.974063,,0,,0,4419,,,,https://www.mbta.com/stops/4419,
4420,Hayward St @ Marietta Ave,,42.230648,-70.973929,,0,,1,4420,,,,https://www.mbta.com/stops/4420,
4422,Hayward St @ Shaw St,,42.229423,-70.977421,,0,,0,4422,,,,https://www.mbta.com/stops/4422,
4423,Shaw St @ Dewey Rd,,42.230967,-70.978468,,0,,0,4423,,,,https://www.mbta.com/stops/4423,
4426,W Howard St @ Bower Rd,,42.236309,-70.981118,,0,,1,4426,,,,https://www.mbta.com/stops/4426,
4427,Church St @ North St,,42.229803,-70.944007,,0,,1,4427,,,,https://www.mbta.com/stops/4427,
4428,Church St @ Commercial St,,42.227027,-70.947492,,0,,0,4428,,,,https://www.mbta.com/stops/4428,
4429,Commercail St opp Essex St,,42.227035,-70.949711,,0,,0,4429,,,,https://www.mbta.com/stops/4429,
443,Norfolk St @ Morton St,,42.281691,-71.086974,,0,,1,443,,,,https://www.mbta.com/stops/443,
4430,548 Essex St,,42.225205,-70.949203,,0,,2,4430,,,,https://www.mbta.com/stops/4430,
4432,Essex St @ Roosevelt Rd,,42.222119,-70.948794,,0,,2,4432,,,,https://www.mbta.com/stops/4432,
4433,Essex St @ Harrington Circle,,42.219617,-70.949665,,0,,2,4433,,,,https://www.mbta.com/stops/4433,
44330,Medford St @ Brackenbury St,,42.418162,-71.068466,,0,,1,44330,,,,https://www.mbta.com/stops/44330,
4434,Essex St @ Broad St,,42.217853,-70.948628,,0,,0,4434,,,,https://www.mbta.com/stops/4434,
44341,Broad St opp Broad St Place,,42.217884,-70.942946,,0,,0,44341,,,,https://www.mbta.com/stops/44341,
44342,519 Broad St opp Center St,,42.217522,-70.939114,,0,,0,44342,,,,https://www.mbta.com/stops/44342,
4435,Broad St @ Middle St,,42.217482,-70.937032,,0,,0,4435,,,,https://www.mbta.com/stops/4435,
4439,Broad St @ Middle St,,42.217546,-70.936769,,0,,0,4439,,,,https://www.mbta.com/stops/4439,
4440,Broad St @ Center St,,42.217611,-70.938869,,0,,0,4440,,,,https://www.mbta.com/stops/4440,
4441,Broad St @ Broad St Place,,42.217911,-70.942660,,0,,0,4441,,,,https://www.mbta.com/stops/4441,
44413,Medford St @ Brackenbury St,,42.418263,-71.068234,,0,,1,44413,,,,https://www.mbta.com/stops/44413,
4443,Essex St @ Broad St,,42.217946,-70.948539,,0,,0,4443,,,,https://www.mbta.com/stops/4443,
4444,361 Essex St,,42.219029,-70.949345,,0,,0,4444,,,,https://www.mbta.com/stops/4444,
44470,541 Essex St,,42.225249,-70.949092,,0,,2,44470,,,,https://www.mbta.com/stops/44470,
4448,Commercial St @ Essex St,,42.226931,-70.949653,,0,,0,4448,,,,https://www.mbta.com/stops/4448,
4449,Opp 69 Church St,,42.227628,-70.946904,,0,,2,4449,,,,https://www.mbta.com/stops/4449,
445,Norfolk St @ Morton St,,42.282190,-71.086249,,0,,0,445,,,,https://www.mbta.com/stops/445,
4450,Church St @ North St,,42.229742,-70.943953,,0,,1,4450,,,,https://www.mbta.com/stops/4450,
4451,N Common St @ Western Ave,,42.462633,-70.965328,,0,,1,4451,,,,https://www.mbta.com/stops/4451,
4452,Washington St @ Federal St,,42.523062,-70.896037,,0,,1,4452,,,,https://www.mbta.com/stops/4452,
4453,North St opp Lynde St,,42.521623,-70.898764,,0,,0,4453,,,,https://www.mbta.com/stops/4453,
4454,Boston St @ Nichols St,,42.520487,-70.912068,,0,,0,4454,,,,https://www.mbta.com/stops/4454,
44541,Boston St @ Pope St,,42.518683,-70.908598,,0,,0,44541,,,,https://www.mbta.com/stops/44541,
4455,Essex St @ Beckford St,,42.520620,-70.901543,,0,,0,4455,,,,https://www.mbta.com/stops/4455,
4456,Essex St @ Monroe St,,42.520157,-70.902724,,0,,1,4456,,,,https://www.mbta.com/stops/4456,
4457,Essex St @ Flint St,,42.519091,-70.904073,,0,,1,4457,,,,https://www.mbta.com/stops/4457,
4458,Essex St opp Warren St,,42.516619,-70.905671,,0,,0,4458,,,,https://www.mbta.com/stops/4458,
4459,Highland Ave @ Proctor St,,42.513247,-70.907433,,0,,0,4459,,,,https://www.mbta.com/stops/4459,
446,Norfolk St @ Nelson St,,42.283476,-71.083052,,0,,0,446,,,,https://www.mbta.com/stops/446,
4461,Highland Ave @ Almeda St,,42.510450,-70.910029,,0,,0,4461,,,,https://www.mbta.com/stops/4461,
44618,Opp 123 Washington St,,42.162636,-71.215303,,0,,0,44618,,,,https://www.mbta.com/stops/44618,
4462,Highland Ave @ Cherry Hill Ave,,42.509142,-70.911147,,0,,0,4462,,,,https://www.mbta.com/stops/4462,
4463,Highland Ave @ Valley St,,42.508524,-70.912220,,0,,0,4463,,,,https://www.mbta.com/stops/4463,
4464,Highland Ave @ Freeman Rd,,42.507647,-70.915103,,0,,0,4464,,,,https://www.mbta.com/stops/4464,
4465,Highland Ave @ Marlborough Rd,,42.503097,-70.924177,,0,,0,4465,,,,https://www.mbta.com/stops/4465,
4466,Boston St @ Federal St,,42.518687,-70.908235,,0,,0,4466,,,,https://www.mbta.com/stops/4466,
44661,Boston St opp Nichols St,,42.520600,-70.912078,,0,,0,44661,,,,https://www.mbta.com/stops/44661,
4467,Highland Ave @ Thomas Circle,,42.501398,-70.925848,,0,,0,4467,,,,https://www.mbta.com/stops/4467,
4469,Highland Ave @ Ravenna Ave,,42.497213,-70.931319,,0,,0,4469,,,,https://www.mbta.com/stops/4469,
447,Norfolk St @ Capen St,,42.284161,-71.081229,,0,,0,447,,,,https://www.mbta.com/stops/447,
4470,Highland Ave @ 400 Highland Place,,42.496140,-70.932565,,0,,2,4470,,,,https://www.mbta.com/stops/4470,
4472,Western Ave opp Buchanan Circle,,42.489357,-70.936838,,0,,0,4472,,,,https://www.mbta.com/stops/4472,
4473,Western Ave @ Fays Ave,,42.487566,-70.938717,,0,,1,4473,,,,https://www.mbta.com/stops/4473,
4474,Western Ave opp Victory Rd,,42.486550,-70.939816,,0,,0,4474,,,,https://www.mbta.com/stops/4474,
4475,Western Ave opp Eastern Ave,,42.484848,-70.941623,,0,,1,4475,,,,https://www.mbta.com/stops/4475,
44762,350 Revere Beach Blvd,,42.422264,-70.984685,,0,,1,44762,,,,https://www.mbta.com/stops/44762,
4477,Western Ave @ North Maple St,,42.484156,-70.942358,,0,,1,4477,,,,https://www.mbta.com/stops/4477,
4478,Western Ave @ Brooklawn Terr,,42.483099,-70.943383,,0,,0,4478,,,,https://www.mbta.com/stops/4478,
4479,Western Ave @ Chatham St,,42.481217,-70.945183,,0,,0,4479,,,,https://www.mbta.com/stops/4479,
448,Norfolk St. @ Stanton St. opp. #227,,42.285363,-71.080400,,0,,1,448,,,,https://www.mbta.com/stops/448,
4480,Western Ave opp Tracey Ave,,42.480078,-70.946253,,0,,1,4480,,,,https://www.mbta.com/stops/4480,
4481,Western Ave @ Cross St,,42.479081,-70.947211,,0,,1,4481,,,,https://www.mbta.com/stops/4481,
4482,Western Ave @ Chestnut St,,42.477267,-70.948921,,0,,0,4482,,,,https://www.mbta.com/stops/4482,
4483,Western Ave @ Congress St,,42.467214,-70.960072,,0,,1,4483,,,,https://www.mbta.com/stops/4483,
4484,Western Ave @ Park St,,42.465934,-70.961617,,0,,1,4484,,,,https://www.mbta.com/stops/4484,
4485,Western Ave @ Mall St,,42.464616,-70.963189,,0,,1,4485,,,,https://www.mbta.com/stops/4485,
4486,Western Ave @ Market Square,,42.462719,-70.965491,,0,,1,4486,,,,https://www.mbta.com/stops/4486,
4487,743 Western Ave,,42.462393,-70.966006,,0,,1,4487,,,,https://www.mbta.com/stops/4487,
4488,Western Ave @ Breed Square,,42.460493,-70.968141,,0,,1,4488,,,,https://www.mbta.com/stops/4488,
4489,Western Ave @ Summer St,,42.458440,-70.970423,,0,,1,4489,,,,https://www.mbta.com/stops/4489,
449,Norfolk St @ Thetford Ave,,42.286219,-71.079593,,0,,0,449,,,,https://www.mbta.com/stops/449,
4490,Western Ave @ Burns St,,42.457296,-70.971741,,0,,1,4490,,,,https://www.mbta.com/stops/4490,
4491,Western Ave @ Ida St,,42.456024,-70.973197,,0,,1,4491,,,,https://www.mbta.com/stops/4491,
4492,Western Ave @ MBTA Lynn Garage,,42.455380,-70.974007,,0,,1,4492,,,,https://www.mbta.com/stops/4492,
4494,Western Ave @ Cooper St,,42.453709,-70.975854,,0,,0,4494,,,,https://www.mbta.com/stops/4494,
4495,Salem Tnpk @ Ballard St,,42.449412,-70.980847,,0,,0,4495,,,,https://www.mbta.com/stops/4495,
4497,Broadway @ Ward St,,42.422285,-71.003972,,0,,1,4497,,,,https://www.mbta.com/stops/4497,
4498,462 American Legion Hwy,,42.420606,-71.003376,,0,,1,4498,,,,https://www.mbta.com/stops/4498,
4499,American Legion Hwy @ Hutchinson St,,42.418946,-71.002215,,0,,0,4499,,,,https://www.mbta.com/stops/4499,
45,E Broadway @ G St,,42.335505,-71.044151,,0,,0,45,,,,https://www.mbta.com/stops/45,
450,Norfolk St @ Milton Ave,,42.287206,-71.078640,,0,,0,450,,,,https://www.mbta.com/stops/450,
4500,American Legion Hwy @ Revere St,,42.416661,-71.003437,,0,,1,4500,,,,https://www.mbta.com/stops/4500,
45002,Medford Sq @ City Hall Parking lot,,42.417653,-71.106038,,0,,1,45002,,,,https://www.mbta.com/stops/45002,
45003,City Hall Mall @ Salem St - Medford City Hall,,42.418173,-71.106435,,0,,0,45003,,,,https://www.mbta.com/stops/45003,
45059,Highland Ave @ Pamela Circle,,42.435432,-71.085242,,0,,1,45059,,,,https://www.mbta.com/stops/45059,
45079,Savin St @ Fellsmere Rd,,42.430368,-71.086320,,0,,0,45079,,,,https://www.mbta.com/stops/45079,
45080,Savin St @ Fellsmere Rd,,42.430291,-71.086220,,0,,0,45080,,,,https://www.mbta.com/stops/45080,
451,Norfolk St opposite Woodrow Ave,,42.287906,-71.077893,,0,,0,451,,,,https://www.mbta.com/stops/451,
4510,Cambridge St @ Government Ctr Sta,,42.360438,-71.060164,,0,place-gover,1,4510,,,,https://www.mbta.com/stops/place-gover,
4511,New Sudbury @ Congress St,,42.362361,-71.058551,,0,,1,4511,,,,https://www.mbta.com/stops/4511,
4512,American Legion Hwy @ Revere St,,42.416417,-71.003166,,0,,0,4512,,,,https://www.mbta.com/stops/4512,
4513,American Legion Hwy @ Hutchinson St,,42.418878,-71.001931,,0,,0,4513,,,,https://www.mbta.com/stops/4513,
4515,Brown Circle Rotary,,42.420950,-71.003540,,0,,0,4515,,,,https://www.mbta.com/stops/4515,
4516,Salem Tnpk @ Ballard St,,42.449356,-70.980563,,0,,0,4516,,,,https://www.mbta.com/stops/4516,
4518,1067 Western Ave,,42.453688,-70.975716,,0,,0,4518,,,,https://www.mbta.com/stops/4518,
